checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,55.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,60.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,57.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,53.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2 + Irr,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,69.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,62.4,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,68.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,82.4,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,75.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2 + Irr,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,72.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2 + Irr,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,64.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2 + Irr,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,20.1,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2 + Irr,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,19.5,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2,1987 (America/Chicago),[time unspecified for yields],NA,1987,1987-12-31 18:00:00 -0600,8,Ayield,53.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2 + Irr,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,60.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2 + Irr,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,76.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,60.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,56.4,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,51.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2 + Irr,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,51.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2 + Irr,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,67.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,54.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,49.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,52.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,48.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2 + Irr,1988 (America/Chicago),[time unspecified for yields],NA,1988,1988-12-31 18:00:00 -0600,8,Ayield,50.4,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,31.5,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,36.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,67.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2,1987 (America/Chicago),[time unspecified for yields],NA,1987,1987-12-31 18:00:00 -0600,8,Ayield,58.1,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,38.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,38.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2 + Irr,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,49.5,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2 + Irr,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,43.5,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2,1986 (America/Chicago),[time unspecified for yields],NA,1986,1986-12-31 18:00:00 -0600,8,Ayield,36.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,45.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,47.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,50.5,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2 + Irr,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,54.5,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2 + Irr,1985 (America/Chicago),[time unspecified for yields],NA,1985,1985-12-31 18:00:00 -0600,8,Ayield,48.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,14.4,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,18.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,24.4,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,26.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2 + Irr,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,33.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2 + Irr,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,28.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,18.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,25.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,32.4,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,34.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 1 plant m-2 + Irr,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,39.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-41,Strong,1993,1981 Study 2 plants m-2 + Irr,1984 (America/Chicago),[time unspecified for yields],NA,1984,1984-12-31 18:00:00 -0600,8,Ayield,36.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2 + Irr,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,14.7,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,2.70,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,6.60,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 2 plants m-2,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,12.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 0.5 plants m-2 + Irr,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,12.9,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Harshaw Forestry Research Farm,Rhinelander,45.64,-89.41,Populus spp.,poplar,Populus,NE-386,Strong,1993,1981 Study 1 plant m-2 + Irr,1983 (America/Chicago),[time unspecified for yields],NA,1983,1983-12-31 18:00:00 -0600,8,Ayield,14.1,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_625,August 1999 (Asia/Shanghai),[time unspecified for yields],8,1999,1999-07-31 19:00:00 -0500,6,Ayield,121,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1992 (Asia/Shanghai),[time unspecified for yields],8,1992,1992-07-31 19:00:00 -0500,6,Ayield,4.69,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1993 (Asia/Shanghai),[time unspecified for yields],8,1993,1993-07-31 19:00:00 -0500,6,Ayield,17.9,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1994 (Asia/Shanghai),[time unspecified for yields],8,1994,1994-07-31 19:00:00 -0500,6,Ayield,34.9,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1995 (Asia/Shanghai),[time unspecified for yields],8,1995,1995-07-31 19:00:00 -0500,6,Ayield,52.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_833,August 1999 (Asia/Shanghai),[time unspecified for yields],8,1999,1999-07-31 19:00:00 -0500,6,Ayield,130,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_833,August 2000 (Asia/Shanghai),[time unspecified for yields],8,2000,2000-07-31 19:00:00 -0500,6,Ayield,139,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_625,August 1992 (Asia/Shanghai),[time unspecified for yields],8,1992,1992-07-31 19:00:00 -0500,6,Ayield,7.77,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_625,August 1993 (Asia/Shanghai),[time unspecified for yields],8,1993,1993-07-31 19:00:00 -0500,6,Ayield,24.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_625,August 1994 (Asia/Shanghai),[time unspecified for yields],8,1994,1994-07-31 19:00:00 -0500,6,Ayield,45.6,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1996 (Asia/Shanghai),[time unspecified for yields],8,1996,1996-07-31 19:00:00 -0500,6,Ayield,68.8,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1997 (Asia/Shanghai),[time unspecified for yields],8,1997,1997-07-31 19:00:00 -0500,6,Ayield,84.3,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1999 (Asia/Shanghai),[time unspecified for yields],8,1999,1999-07-31 19:00:00 -0500,6,Ayield,108,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 2000 (Asia/Shanghai),[time unspecified for yields],8,2000,2000-07-31 19:00:00 -0500,6,Ayield,118,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,August 1998 (Asia/Shanghai),[time unspecified for yields],8,1998,1998-07-31 19:00:00 -0500,6,Ayield,96.7,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_500,1992 (Asia/Shanghai),[time unspecified for yields],NA,1992,1991-12-31 18:00:00 -0600,8,Ayield,0.770,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_625,1992 (Asia/Shanghai),[time unspecified for yields],NA,1992,1991-12-31 18:00:00 -0600,8,Ayield,0.770,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,1992 (Asia/Shanghai),[time unspecified for yields],NA,1992,1991-12-31 18:00:00 -0600,8,Ayield,0.770,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_833,August 1998 (Asia/Shanghai),[time unspecified for yields],8,1998,1998-07-31 19:00:00 -0500,6,Ayield,119,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_833,August 1997 (Asia/Shanghai),[time unspecified for yields],8,1997,1997-07-31 19:00:00 -0500,6,Ayield,106,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,August 1999 (Asia/Shanghai),[time unspecified for yields],8,1999,1999-07-31 19:00:00 -0500,6,Ayield,138,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_625,August 2000 (Asia/Shanghai),[time unspecified for yields],8,2000,2000-07-31 19:00:00 -0500,6,Ayield,131,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,August 1992 (Asia/Shanghai),[time unspecified for yields],8,1992,1992-07-31 19:00:00 -0500,6,Ayield,13.2,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,August 1993 (Asia/Shanghai),[time unspecified for yields],8,1993,1993-07-31 19:00:00 -0500,6,Ayield,36.3,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,August 1994 (Asia/Shanghai),[time unspecified for yields],8,1994,1994-07-31 19:00:00 -0500,6,Ayield,61.0,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,August 1995 (Asia/Shanghai),[time unspecified for yields],8,1995,1995-07-31 19:00:00 -0500,6,Ayield,81.9,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,August 1996 (Asia/Shanghai),[time unspecified for yields],8,1996,1996-07-31 19:00:00 -0500,6,Ayield,98.9,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
checked,Hanyuan Forestry Farm,NA,33.13,119.32,Populus spp.,poplar,Populus,"NL-80351, I-69, I-72",Fang,2007,Density_1111,August 1997 (Asia/Shanghai),[time unspecified for yields],8,1997,1997-07-31 19:00:00 -0500,6,Ayield,114,Mg/ha/yr,NA,NA,[missing],NA,NA,NA
