checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Apr 10,Time Level of Confidence Unknown,4,1995,1995-04-10 19:00:00 -0500,5,LAI,3.24,m2 leaf m-2 ground,4,SE,0.414,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Apr 26,Time Level of Confidence Unknown,4,1995,1995-04-26 19:00:00 -0500,5,LAI,4.85,m2 leaf m-2 ground,4,SE,1.104,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Jun 2,Time Level of Confidence Unknown,6,1995,1995-06-02 19:00:00 -0500,5,LAI,8.29,m2 leaf m-2 ground,4,SE,3.345,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Jun 19,Time Level of Confidence Unknown,6,1995,1995-06-19 19:00:00 -0500,5,LAI,13.1,m2 leaf m-2 ground,4,SE,4.448,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Jul 8,Time Level of Confidence Unknown,7,1995,1995-07-08 19:00:00 -0500,5,LAI,17.7,m2 leaf m-2 ground,4,SE,3.552,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Sep 18,Time Level of Confidence Unknown,9,1995,1995-09-18 19:00:00 -0500,5,LAI,9.3,m2 leaf m-2 ground,4,SE,2.276,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1997 Apr 29,Time Level of Confidence Unknown,4,1997,1997-04-29 19:00:00 -0500,5,LAI,4.54,m2 leaf m-2 ground,4,SE,0.760,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 May 26,Time Level of Confidence Unknown,5,1996,1996-05-26 19:00:00 -0500,5,LAI,5.5,m2 leaf m-2 ground,4,SE,0.450,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 Jun 10,Time Level of Confidence Unknown,6,1996,1996-06-10 19:00:00 -0500,5,LAI,9.77,m2 leaf m-2 ground,4,SE,1.310,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 Jul 18,Time Level of Confidence Unknown,7,1996,1996-07-18 19:00:00 -0500,5,LAI,15.7,m2 leaf m-2 ground,4,SE,4.030,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 Apr 16,Time Level of Confidence Unknown,4,1996,1996-04-16 19:00:00 -0500,5,LAI,1.27,m2 leaf m-2 ground,4,SE,0.450,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 May 11,Time Level of Confidence Unknown,5,1996,1996-05-11 19:00:00 -0500,5,LAI,4.57,m2 leaf m-2 ground,4,SE,1.100,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 May 24,Time Level of Confidence Unknown,5,1996,1996-05-24 19:00:00 -0500,5,LAI,5.88,m2 leaf m-2 ground,4,SE,1.030,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 Jun 15,Time Level of Confidence Unknown,6,1996,1996-06-15 19:00:00 -0500,5,LAI,6.88,m2 leaf m-2 ground,4,SE,1.030,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 Jul 6,Time Level of Confidence Unknown,7,1996,1996-07-06 19:00:00 -0500,5,LAI,5.49,m2 leaf m-2 ground,4,SE,0.930,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1996 Sep 29,Time Level of Confidence Unknown,9,1996,1996-09-29 19:00:00 -0500,5,LAI,8.06,m2 leaf m-2 ground,4,SE,0.790,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Apr 2,Time Level of Confidence Unknown,4,1995,1995-04-02 19:00:00 -0500,5,LAI,0.713,m2 leaf m-2 ground,4,SE,0.484,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Apr 12,Time Level of Confidence Unknown,4,1995,1995-04-12 19:00:00 -0500,5,LAI,1.12,m2 leaf m-2 ground,4,SE,0.484,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Apr 27,Time Level of Confidence Unknown,4,1995,1995-04-27 19:00:00 -0500,5,LAI,3.87,m2 leaf m-2 ground,4,SE,0.587,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Jun 4,Time Level of Confidence Unknown,6,1995,1995-06-04 19:00:00 -0500,5,LAI,8.7,m2 leaf m-2 ground,4,SE,2.142,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Jun 21,Time Level of Confidence Unknown,6,1995,1995-06-21 19:00:00 -0500,5,LAI,12.9,m2 leaf m-2 ground,4,SE,2.383,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Jul 11,Time Level of Confidence Unknown,7,1995,1995-07-11 19:00:00 -0500,5,LAI,12.3,m2 leaf m-2 ground,4,SE,1.589,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Sep 20,Time Level of Confidence Unknown,9,1995,1995-09-20 19:00:00 -0500,5,LAI,5.39,m2 leaf m-2 ground,4,SE,0.518,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1996 Apr 17,Time Level of Confidence Unknown,4,1996,1996-04-17 19:00:00 -0500,5,LAI,0.319,m2 leaf m-2 ground,4,SE,0.484,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1996 May 13,Time Level of Confidence Unknown,5,1996,1996-05-13 19:00:00 -0500,5,LAI,2.68,m2 leaf m-2 ground,4,SE,0.449,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 Jun 12,Time Level of Confidence Unknown,6,1997,1997-06-12 19:00:00 -0500,5,LAI,11.1,m2 leaf m-2 ground,4,SE,1.210,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 Jul 19,Time Level of Confidence Unknown,7,1997,1997-07-19 19:00:00 -0500,5,LAI,9.87,m2 leaf m-2 ground,4,SE,3.420,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1996 May 28,Time Level of Confidence Unknown,5,1996,1996-05-28 19:00:00 -0500,5,LAI,3.22,m2 leaf m-2 ground,4,SE,1.554,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 May 27,Time Level of Confidence Unknown,5,1997,1997-05-27 19:00:00 -0500,5,LAI,8.06,m2 leaf m-2 ground,4,SE,1.830,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1996 Jun 17,Time Level of Confidence Unknown,6,1996,1996-06-17 19:00:00 -0500,5,LAI,3.3,m2 leaf m-2 ground,4,SE,0.484,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 Apr 30,Time Level of Confidence Unknown,4,1997,1997-04-30 19:00:00 -0500,5,LAI,2.73,m2 leaf m-2 ground,4,SE,0.587,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1996 Jul 8,Time Level of Confidence Unknown,7,1996,1996-07-08 19:00:00 -0500,5,LAI,2.08,m2 leaf m-2 ground,4,SE,0.484,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1996 Sep 26,Time Level of Confidence Unknown,9,1996,1996-09-26 19:00:00 -0500,5,LAI,0.862,m2 leaf m-2 ground,4,SE,0.483,NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,September,Time Level of Confidence Unknown,9,NA,1995-09-22 19:00:00 -0500,96,fineroot2leaf,2.73,ratio,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Jul 13,Time Level of Confidence Unknown,7,1995,1995-07-13 19:00:00 -0500,5,leafN,0.73,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Sep 21,Time Level of Confidence Unknown,9,1995,1995-09-21 19:00:00 -0500,5,leafN,0.85,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 May 2,Time Level of Confidence Unknown,5,1995,1995-05-02 19:00:00 -0500,5,leafN,1.95,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 May 27,Time Level of Confidence Unknown,5,1995,1995-05-27 19:00:00 -0500,5,leafN,1.37,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Jun 13,Time Level of Confidence Unknown,6,1995,1995-06-13 19:00:00 -0500,5,leafN,1.36,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch1,1995 Jul 10,Time Level of Confidence Unknown,7,1995,1995-07-10 19:00:00 -0500,5,leafN,1.05,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 May 13,Time Level of Confidence Unknown,5,1995,1995-05-13 19:00:00 -0500,5,leafN,1.47,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Jun 1,Time Level of Confidence Unknown,6,1995,1995-06-01 19:00:00 -0500,5,leafN,0.85,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Jun 19,Time Level of Confidence Unknown,6,1995,1995-06-19 19:00:00 -0500,5,leafN,0.84,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Jul 8,Time Level of Confidence Unknown,7,1995,1995-07-08 19:00:00 -0500,5,leafN,0.73,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1995 Sep 17,Time Level of Confidence Unknown,9,1995,1995-09-17 19:00:00 -0500,5,leafN,0.67,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 Apr 29,Time Level of Confidence Unknown,4,1997,1997-04-29 19:00:00 -0500,5,leafN,1.68,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 May 25,Time Level of Confidence Unknown,5,1997,1997-05-25 19:00:00 -0500,5,leafN,1.19,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 Jun 11,Time Level of Confidence Unknown,6,1997,1997-06-11 19:00:00 -0500,5,leafN,1.05,percent,4,NA,[missing],NA,NA,NA
checked,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,Alamo,Kiniry,1999,Switch2,1997 Jul 6,Time Level of Confidence Unknown,7,1997,1997-07-06 19:00:00 -0500,5,leafN,0.89,percent,4,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,23.3,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Blackwell,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,22.5,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Cathage,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,24.2,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,24,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Byrd,2000,watered,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,25.1,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Forestburg,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,24.9,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,26.6,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Kanlow,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,23,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Pathfinder,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,24.9,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Pathfinder,Byrd,2000,watered,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,23.6,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Shelter,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,SLA,24.7,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,watered,"Week of Jun 30, 1997",Time Level of Confidence Unknown,6,1997,1997-06-30 19:00:00 -0500,5.5,SLA,19.6,m2 kg-1,8,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,dry,"Week of Jun 30, 1997",Time Level of Confidence Unknown,6,1997,1997-06-30 19:00:00 -0500,5.5,SLA,19,m2 kg-1,8,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,watered,"Week of Jun 30, 1997",Time Level of Confidence Unknown,6,1997,1997-06-30 19:00:00 -0500,5.5,SLA,23.8,m2 kg-1,8,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,dry,"Week of Aug 23, 1997",Time Level of Confidence Unknown,8,1997,1997-08-23 19:00:00 -0500,5.5,SLA,24.3,m2 kg-1,8,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,0.3 mM N,"Week of Jul 23, 1998",Time Level of Confidence Unknown,7,1998,1998-07-23 19:00:00 -0500,5.5,SLA,24.8,m2 kg-1,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,1.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,SLA,25.6,m2 kg-1,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,10.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,SLA,22.3,m2 kg-1,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,0.3 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,SLA,26,m2 kg-1,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,1.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,SLA,27.9,m2 kg-1,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,10.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,SLA,25.3,m2 kg-1,4,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Cathage,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,WUE,5.55,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,WUE,5.9,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Blackwell,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,NA,1995,1995-10-30 18:00:00 -0600,7,WUE,5.5,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,5.34,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Byrd,2000,watered,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,5.08,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Forestburg,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,4.68,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,4.74,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Kanlow,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,5.6,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Pathfinder,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,5.15,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Pathfinder,Byrd,2000,watered,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,5.33,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,Rice University Greenhouse,Houston,29.72,-95.40,Panicum virgatum,switchgrass,Panicum,Shelter,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-10-30 18:00:00 -0600,6.5,WUE,5.08,g plant biomass kg-1 H2O transpired,3,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,watered,"Week of Jul 2, 1997",Time Level of Confidence Unknown,7,1997,1997-07-02 19:00:00 -0500,5.5,WUE,8.2,g plant biomass kg-1 H2O transpired,8,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,dry,"Week of Jul 2, 1997",Time Level of Confidence Unknown,7,1997,1997-07-02 19:00:00 -0500,5.5,WUE,8.5,g plant biomass kg-1 H2O transpired,8,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,watered,"Week of Jul 2, 1997",Time Level of Confidence Unknown,7,1997,1997-07-02 19:00:00 -0500,5.5,WUE,6.6,g plant biomass kg-1 H2O transpired,8,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,dry,"Week of Jul 2, 1997",Time Level of Confidence Unknown,7,1997,1997-07-02 19:00:00 -0500,5.5,WUE,6.6,g plant biomass kg-1 H2O transpired,8,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,0.3 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,WUE,5.3,g plant biomass kg-1 H2O transpired,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,1.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,WUE,5.3,g plant biomass kg-1 H2O transpired,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Alamo,Byrd,2000,10.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,WUE,6.8,g plant biomass kg-1 H2O transpired,4,NA,[missing],NA,NA,NA
checked,St. Michael's College,Colchester,44.50,-72.85,Panicum virgatum,switchgrass,Panicum,Greenville,Byrd,2000,0.3 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,7,1998,1998-07-22 19:00:00 -0500,5.5,WUE,5.1,g plant biomass kg-1 H2O transpired,4,NA,[missing],NA,NA,NA
